customer_id,avg_balance,balance_volatility,total_inflows,total_withdrawals,withdrawal_frequency,transaction_frequency,merchant_activity,inflow_outflow_ratio,days_low_balance,avg_transaction_amount,liquidity_stress_30d
CUST_01579,496.33,1335.18,12658.2,3232.77,15,32,10,3.914,5,293.19,0
CUST_01580,4969.89,186.9,2779.33,15874.38,10,30,9,0.175,5,321.16,0
CUST_01581,10621.76,229.8,13575.38,9222.22,10,32,11,1.472,8,765.44,0
CUST_01582,3172.5,72.85,41924.94,10064.94,12,35,15,4.165,4,161.99,0
CUST_01583,5974.06,368.0,8627.93,23784.7,8,28,8,0.363,5,207.55,0
CUST_01584,1933.79,164.22,7713.04,2706.43,13,33,14,2.849,3,364.98,1
CUST_01585,3270.08,258.95,10375.49,4149.64,12,23,10,2.5,5,106.38,0
CUST_01586,846.56,373.11,41186.66,7587.39,8,27,14,5.428,0,253.1,0
CUST_01587,441.46,166.81,3572.72,4106.53,9,36,9,0.87,3,1255.91,1
CUST_01588,8505.68,105.47,9533.48,12908.82,11,26,8,0.738,7,1075.23,0
CUST_01589,1500.43,28.16,4273.87,5657.35,5,35,13,0.755,4,560.06,0
CUST_01590,2416.38,132.99,5231.2,2853.63,11,27,10,1.833,7,683.98,1
CUST_01591,1045.45,105.01,7787.91,7015.7,6,15,16,1.11,3,422.15,1
CUST_01592,1023.54,72.64,23809.94,7667.82,10,34,11,3.105,1,220.95,0
CUST_01593,3113.63,579.68,34227.77,14683.5,11,31,6,2.331,4,944.36,1
CUST_01594,1888.2,397.9,11597.14,9266.58,10,30,12,1.251,5,153.83,0
CUST_01595,5116.23,41.94,5995.26,9818.02,7,29,7,0.611,5,588.7,0
CUST_01596,5471.37,204.99,59527.35,8710.18,6,18,16,6.833,4,209.26,0
CUST_01597,4859.86,94.27,5755.76,5653.39,9,37,14,1.018,4,218.27,0
CUST_01598,4513.11,243.09,5131.18,3609.1,5,40,18,1.421,3,435.75,0
CUST_01599,15062.92,95.61,1958.72,8480.4,10,24,3,0.231,1,1241.14,0
CUST_01600,1392.93,117.78,24757.24,4998.25,12,27,14,4.952,4,812.46,0
CUST_01601,3465.31,391.67,17581.39,27899.09,7,40,9,0.63,4,378.85,1
CUST_01602,10091.22,349.14,56063.73,20761.49,7,23,12,2.7,3,312.31,0
CUST_01603,11362.64,606.43,2666.12,11360.68,11,29,5,0.235,2,516.48,0
CUST_01604,1012.74,152.38,26017.81,9151.72,9,21,16,2.843,4,777.14,1
CUST_01605,2748.69,56.57,8570.73,6156.32,13,28,13,1.392,1,87.15,1
CUST_01606,12361.09,378.81,15442.52,2271.16,9,28,19,6.796,4,273.44,1
CUST_01607,5751.82,380.57,2168.47,5520.67,11,33,4,0.393,5,143.06,1
CUST_01608,4340.46,299.65,26224.92,7231.42,16,37,12,3.626,3,256.45,0
CUST_01609,2993.16,99.98,15202.47,8062.98,12,24,11,1.885,2,123.9,0
CUST_01610,2577.51,76.97,7854.74,9888.28,6,26,18,0.794,4,84.42,0
CUST_01611,4719.21,278.32,13576.43,14517.8,14,25,11,0.935,5,118.69,0
CUST_01612,2901.15,89.22,4392.28,3683.69,7,32,14,1.192,7,202.87,0
CUST_01613,3504.07,141.69,5097.21,3712.22,9,27,13,1.373,4,450.6,0
CUST_01614,3907.84,1854.2,5592.85,22770.66,7,23,11,0.246,4,169.06,1
CUST_01615,1977.79,995.41,1840.55,12776.14,8,30,15,0.144,5,163.04,0
CUST_01616,5877.67,341.77,16145.66,4759.25,16,22,7,3.392,4,394.26,0
CUST_01617,50152.33,106.72,21020.95,6056.4,11,29,13,3.47,5,365.31,0
CUST_01618,735.62,101.71,4623.58,6079.59,11,35,18,0.76,5,983.91,0
CUST_01619,4873.71,321.38,10706.03,6814.7,13,27,12,1.571,1,574.95,0
CUST_01620,1836.89,600.4,6552.28,9914.77,11,28,11,0.661,4,145.75,0
CUST_01621,6122.11,120.38,10536.69,57224.87,10,28,9,0.184,4,186.91,0
CUST_01622,3796.75,125.78,4904.65,7795.43,12,34,16,0.629,3,503.98,1
CUST_01623,7227.65,194.45,3996.84,11651.71,5,26,13,0.343,2,160.68,1
CUST_01624,10487.67,59.67,18800.9,1582.08,6,31,15,11.876,6,238.16,0
CUST_01625,4329.38,61.15,7699.45,4393.3,5,29,18,1.752,7,90.26,1
CUST_01626,10085.43,70.75,40851.02,18854.23,10,25,10,2.167,3,119.74,0
CUST_01627,441.48,280.58,8408.92,9339.13,7,26,12,0.9,4,721.67,0
CUST_01628,15235.86,225.34,3862.76,159.06,9,26,13,24.134,4,335.97,0
CUST_01629,5102.86,450.14,21623.86,11765.42,6,32,12,1.838,4,192.42,0
CUST_01630,9605.19,45.16,13421.86,33875.24,8,23,11,0.396,3,212.31,1
CUST_01631,1214.53,53.86,14494.12,1216.19,8,32,20,11.908,4,992.98,0
CUST_01632,1723.84,261.01,21004.26,24136.48,5,33,16,0.87,4,188.71,0
CUST_01633,4152.0,90.23,4806.69,628.82,13,19,15,7.632,9,416.28,0
CUST_01634,3585.55,95.63,7318.77,14724.96,13,35,7,0.497,6,550.06,0
CUST_01635,4697.39,407.57,7064.52,6585.65,9,24,10,1.073,5,821.79,1
CUST_01636,9663.04,116.47,2885.35,900.12,10,25,10,3.202,5,164.72,0
CUST_01637,743.45,127.9,6562.51,9693.56,9,46,7,0.677,2,112.21,0
CUST_01638,8746.75,148.4,23602.4,17645.11,12,34,18,1.338,0,138.02,0
CUST_01639,3668.19,155.78,9797.38,9039.0,11,31,21,1.084,8,498.56,1
CUST_01640,3030.84,313.55,2760.46,10906.38,15,19,8,0.253,4,1205.12,0
CUST_01641,968.74,68.85,2333.98,4675.42,12,39,13,0.499,5,510.84,0
CUST_01642,5725.84,155.95,30693.95,1363.51,11,32,11,22.494,3,188.36,0
CUST_01643,414.6,459.39,7538.25,11945.2,10,34,8,0.631,4,686.41,0
CUST_01644,6526.03,998.45,4827.44,29357.13,7,29,12,0.164,6,215.21,0
CUST_01645,950.61,61.23,6508.12,17329.12,11,25,11,0.376,6,166.97,0
CUST_01646,3820.41,236.23,2485.31,1224.52,8,28,9,2.028,2,236.99,0
CUST_01647,3270.66,155.7,25297.89,1830.49,8,30,9,13.813,6,198.98,0
CUST_01648,10431.49,167.5,5916.84,3232.23,13,47,15,1.83,5,182.85,0
CUST_01649,3100.16,96.38,24195.48,1712.95,9,31,12,14.117,5,702.91,0
CUST_01650,1949.4,331.84,8444.93,6888.17,6,36,16,1.226,4,208.3,0
CUST_01651,2307.82,318.49,25428.49,9268.75,10,31,13,2.743,3,98.39,1
CUST_01652,11448.28,1364.17,9950.28,1967.04,9,29,13,5.056,5,450.39,0
CUST_01653,5899.76,63.0,16035.91,12843.06,11,20,10,1.249,3,153.2,0
CUST_01654,2573.27,44.78,14404.19,11058.32,9,31,8,1.302,3,156.7,0
CUST_01655,2943.04,938.03,13341.47,4163.31,11,32,14,3.204,3,488.27,1
CUST_01656,888.51,173.9,10703.73,5729.34,6,36,19,1.868,6,179.86,1
CUST_01657,5164.83,125.78,6725.89,1264.8,10,33,10,5.314,3,217.68,0
CUST_01658,747.08,210.73,37509.43,5001.92,5,21,9,7.498,12,307.82,0
CUST_01659,7162.52,59.39,3922.37,6676.02,12,31,13,0.587,3,244.58,0
CUST_01660,4087.79,244.86,8131.06,7657.46,8,27,6,1.062,3,221.31,0
CUST_01661,31202.6,170.0,8200.16,9154.91,10,27,14,0.896,5,57.97,0
CUST_01662,1352.73,427.96,11180.79,8164.95,8,34,8,1.369,6,264.81,0
CUST_01663,3319.62,359.82,5746.93,5299.18,6,30,14,1.084,6,924.65,0
CUST_01664,18369.72,384.62,10423.28,8461.36,5,38,12,1.232,4,464.4,0
CUST_01665,10638.67,211.17,7079.27,15548.62,10,30,9,0.455,3,229.79,0
CUST_01666,1945.76,654.24,2285.72,6117.0,11,33,14,0.374,1,415.35,0
CUST_01667,4454.06,287.44,8165.24,8690.24,7,30,10,0.939,3,463.66,0
CUST_01668,3647.51,118.33,3359.5,5663.26,7,34,12,0.593,4,165.76,1
CUST_01669,4692.69,94.88,2023.31,3828.6,11,34,14,0.528,3,720.56,0
CUST_01670,1941.44,103.83,9040.76,10346.96,10,25,8,0.874,4,335.01,0
CUST_01671,3359.72,290.34,11971.77,4138.37,6,27,9,2.892,4,240.18,1
CUST_01672,864.16,62.47,12349.35,9211.66,8,28,12,1.34,4,909.87,0
CUST_01673,4111.78,205.22,12755.74,6795.51,13,29,13,1.877,6,70.26,0
CUST_01674,5458.99,93.1,1726.63,5123.82,15,34,13,0.337,1,131.23,0
CUST_01675,2967.05,66.52,2727.62,5019.46,13,28,9,0.543,3,468.31,0
CUST_01676,851.04,75.69,39293.61,4307.43,12,37,15,9.12,4,479.08,0
CUST_01677,8863.34,177.85,3506.01,1637.73,5,28,10,2.139,5,946.48,0
CUST_01678,5054.69,333.96,13209.25,9186.23,9,31,17,1.438,7,61.61,0
CUST_01679,1894.27,105.56,4677.18,8077.32,11,37,12,0.579,7,545.17,1
CUST_01680,2828.38,34.44,8636.37,13659.9,11,24,15,0.632,3,124.99,0
CUST_01681,943.31,2260.78,4882.42,4222.83,7,34,9,1.156,4,400.71,0
CUST_01682,1446.83,443.3,12698.42,33225.6,8,32,9,0.382,4,285.57,0
CUST_01683,2243.9,382.15,9040.04,4804.1,14,27,15,1.881,5,541.82,0
CUST_01684,10999.21,666.68,5661.07,3153.15,11,26,17,1.795,6,253.47,0
CUST_01685,2047.65,195.17,3497.7,2850.84,9,28,12,1.226,7,606.5,0
CUST_01686,6478.16,162.71,10038.87,1519.54,4,36,13,6.602,4,167.39,0
CUST_01687,2242.88,536.27,3071.2,24409.65,9,34,7,0.126,4,282.31,1
CUST_01688,4551.23,533.38,11407.03,21277.54,11,31,12,0.536,4,342.05,0
CUST_01689,3205.89,296.53,66249.81,11054.95,9,29,14,5.992,4,966.51,1
CUST_01690,7988.44,367.23,23864.23,3097.42,8,29,15,7.702,2,535.43,0
CUST_01691,2249.96,67.29,14395.61,30932.96,11,29,12,0.465,6,344.83,1
CUST_01692,884.24,147.53,7566.71,4919.88,11,31,16,1.538,5,467.72,0
CUST_01693,1049.69,708.43,1718.14,5278.13,13,39,13,0.325,6,639.26,0
CUST_01694,2255.91,344.98,2813.46,22508.99,19,29,22,0.125,6,388.45,1
CUST_01695,1183.04,56.28,22611.96,11615.25,6,26,11,1.947,3,145.81,0
CUST_01696,5266.87,118.52,4307.85,43085.32,5,29,7,0.1,4,463.99,1
CUST_01697,2394.21,621.89,4631.33,8196.1,9,26,9,0.565,4,293.0,1
CUST_01698,30857.83,260.91,7097.37,4733.99,7,35,7,1.499,6,233.44,0
CUST_01699,762.08,209.67,3464.64,3944.06,13,30,12,0.878,6,172.49,0
CUST_01700,4373.29,214.77,3036.88,1380.3,11,31,12,2.199,7,448.33,0
CUST_01701,1319.28,169.55,7782.41,5235.37,8,20,14,1.486,2,427.69,0
CUST_01702,2335.4,119.18,3971.01,17551.67,12,24,11,0.226,3,153.1,0
CUST_01703,4135.14,93.05,4479.13,11037.01,9,30,9,0.406,4,137.79,0
CUST_01704,449.06,406.77,4337.47,6749.76,6,25,12,0.643,4,1123.42,0
CUST_01705,4505.9,219.21,12306.57,2847.81,10,31,19,4.32,5,545.9,0
CUST_01706,20183.42,319.14,6729.79,8045.29,7,24,10,0.836,2,317.57,0
CUST_01707,2420.93,280.72,7024.38,15691.77,11,38,12,0.448,1,456.86,0
CUST_01708,4600.07,559.46,13063.23,9567.35,9,25,10,1.365,4,215.42,0
CUST_01709,9158.43,260.79,7232.7,7644.37,12,31,19,0.946,5,264.89,0
CUST_01710,3141.46,350.33,6485.97,3369.72,9,29,15,1.924,8,303.39,1
CUST_01711,2158.43,207.23,11805.97,13864.74,9,29,8,0.851,5,586.99,0
CUST_01712,469.58,84.95,13829.49,463.07,12,38,11,29.8,1,111.13,0
CUST_01713,6482.7,151.34,7203.64,9185.84,10,34,14,0.784,4,146.32,0
CUST_01714,3288.37,290.6,8642.84,58969.38,13,26,6,0.147,4,126.81,0
CUST_01715,1463.5,311.73,4335.39,1840.67,8,32,11,2.354,8,543.04,0
CUST_01716,4080.35,578.72,4070.23,5403.68,8,26,17,0.753,4,278.48,0
CUST_01717,2153.15,125.47,14992.69,6589.78,5,26,7,2.275,5,157.36,0
CUST_01718,2262.93,217.2,11567.49,4477.43,15,26,11,2.583,4,255.94,0
CUST_01719,6283.37,163.48,11663.72,16009.19,9,26,14,0.729,0,192.05,1
CUST_01720,1091.66,664.78,10144.46,9912.81,9,24,11,1.023,5,109.49,1
CUST_01721,9344.88,244.98,8408.2,7551.15,2,32,10,1.113,2,722.16,0
CUST_01722,1034.92,248.76,14145.18,13064.86,15,27,12,1.083,5,269.2,0
CUST_01723,2005.34,176.17,17121.44,6729.38,11,35,6,2.544,6,733.93,1
CUST_01724,20550.73,151.4,16797.45,99000.96,8,21,16,0.17,2,108.4,1
CUST_01725,10042.88,56.89,7475.44,7545.03,9,23,12,0.991,5,425.38,1
CUST_01726,3975.25,66.09,24577.68,7832.13,6,30,14,3.138,3,108.88,0
CUST_01727,1561.69,209.15,9728.05,1550.14,4,22,22,6.272,3,1655.35,0
CUST_01728,2261.21,189.3,13438.8,4180.0,16,34,5,3.214,4,89.07,1
CUST_01729,3889.16,210.09,10154.48,17593.26,7,35,8,0.577,3,1050.69,0
CUST_01730,3766.01,384.95,9873.46,2132.1,12,24,8,4.629,6,294.75,0
CUST_01731,3355.03,195.26,4498.05,1060.06,13,27,11,4.239,6,262.98,0
CUST_01732,3541.31,137.19,14201.18,6819.0,12,34,9,2.082,3,451.48,0
CUST_01733,3002.09,153.24,78923.6,21271.7,10,36,9,3.71,3,154.99,0
CUST_01734,994.48,220.33,6003.9,6877.59,9,28,14,0.873,3,517.79,0
CUST_01735,2287.33,133.75,8576.63,4985.53,8,35,14,1.72,4,545.03,0
CUST_01736,8292.96,424.76,5670.52,1366.88,8,27,14,4.145,2,301.37,0
CUST_01737,1062.63,179.64,5483.97,9744.09,9,34,17,0.563,7,356.04,1
CUST_01738,3069.9,221.7,27877.06,11638.62,4,32,18,2.395,5,1153.73,0
CUST_01739,1741.01,94.33,4729.73,1459.03,12,34,13,3.239,3,471.46,1
CUST_01740,4024.74,424.92,5545.46,17402.21,8,34,8,0.319,5,172.86,0
CUST_01741,2566.32,573.16,2275.62,12718.86,7,31,14,0.179,5,505.41,1
CUST_01742,13761.83,60.92,4420.07,17369.46,7,21,15,0.254,4,205.09,0
CUST_01743,5744.08,249.81,2065.81,10894.31,6,24,10,0.19,5,179.09,1
CUST_01744,1118.09,166.28,13432.65,11563.75,8,30,14,1.162,5,427.88,1
CUST_01745,6661.53,227.52,76096.52,10327.99,5,27,11,7.367,2,147.44,0
CUST_01746,1813.14,260.26,6043.01,13879.96,8,29,15,0.435,5,308.73,0
CUST_01747,2166.14,30.33,2135.79,1413.83,9,34,13,1.51,4,478.96,1
CUST_01748,4829.2,332.82,16647.24,1852.14,8,31,11,8.983,4,1137.74,0
CUST_01749,2338.88,441.39,4529.92,3548.9,5,25,11,1.276,5,467.24,0
CUST_01750,8132.07,482.92,22913.41,5941.12,13,30,16,3.856,3,106.81,1
CUST_01751,1813.37,85.14,6466.41,9227.25,9,29,8,0.701,1,119.15,0
CUST_01752,2085.88,176.84,4888.04,8742.74,10,25,10,0.559,5,1000.69,0
CUST_01753,2016.8,117.79,7027.83,17146.34,10,41,11,0.41,5,191.72,0
CUST_01754,2188.4,39.17,14856.93,17609.98,9,33,6,0.844,5,103.39,0
CUST_01755,9791.52,110.34,6755.17,3160.46,14,31,10,2.137,5,147.92,0
CUST_01756,6411.94,76.15,5445.91,8125.72,13,45,18,0.67,0,521.07,0
CUST_01757,16965.71,236.9,6911.45,3227.11,8,23,15,2.141,7,323.43,1
CUST_01758,28025.77,49.15,2929.29,5653.27,9,33,11,0.518,4,470.19,0
CUST_01759,1439.94,82.79,11132.51,8721.29,10,27,13,1.276,5,292.04,0
CUST_01760,3879.17,119.63,1940.34,365.99,9,30,11,5.287,4,138.1,0
CUST_01761,1263.22,335.67,5679.98,51511.35,12,36,5,0.11,3,85.53,1
CUST_01762,1808.32,1672.74,14876.06,10736.96,9,33,20,1.385,2,166.63,0
CUST_01763,2065.08,231.01,10326.19,3998.41,6,21,10,2.582,4,325.46,1
CUST_01764,1406.08,79.39,12994.17,34141.34,11,29,16,0.381,1,130.52,0
CUST_01765,1412.76,105.29,7692.21,4937.84,4,37,7,1.557,4,594.68,0
CUST_01766,3197.56,306.88,20656.74,7425.25,9,36,17,2.782,6,148.41,0
CUST_01767,1217.99,61.76,16979.45,4385.03,6,38,13,3.871,4,94.03,0
CUST_01768,7769.14,435.88,11578.59,27016.23,2,33,18,0.429,4,299.01,0
CUST_01769,1594.03,225.59,17018.17,6067.87,10,31,16,2.804,4,509.03,0
CUST_01770,45643.3,164.01,14769.79,7533.1,8,30,15,1.96,4,849.62,0
CUST_01771,2425.41,47.09,5701.18,18457.29,9,29,13,0.309,4,96.71,0
CUST_01772,3884.76,378.54,2765.23,10909.27,4,29,7,0.253,2,809.63,0
CUST_01773,1134.78,98.56,11342.25,6334.74,9,30,13,1.79,3,340.27,1
CUST_01774,16906.99,204.99,12542.42,17048.75,8,26,9,0.736,7,193.5,0
CUST_01775,9972.14,159.86,19387.38,57394.9,10,37,14,0.338,8,481.34,1
CUST_01776,4756.3,51.06,3831.24,8688.88,7,32,15,0.441,3,771.83,0
CUST_01777,1083.42,150.72,3923.95,7326.45,12,34,10,0.536,5,92.26,0
CUST_01778,4401.06,68.84,11706.74,7669.7,7,32,15,1.526,5,221.04,0
CUST_01779,1327.05,107.6,7654.63,20208.63,10,28,11,0.379,2,204.12,0
CUST_01780,13576.83,256.27,1792.54,3986.55,10,28,14,0.45,0,463.22,0
CUST_01781,7542.25,317.97,10938.97,5236.61,8,34,7,2.089,7,830.49,0
CUST_01782,3967.51,178.65,1841.0,1795.74,17,23,14,1.025,1,314.62,0
CUST_01783,406.37,89.38,3803.95,2425.3,14,32,24,1.568,2,243.59,0
CUST_01784,1502.56,107.99,23893.1,4272.14,7,34,17,5.591,8,408.2,0
CUST_01785,6761.4,106.5,34888.17,6326.19,15,36,9,5.514,3,253.63,0
CUST_01786,10846.47,32.8,3064.0,29843.45,9,32,11,0.103,2,65.45,0
CUST_01787,9879.85,192.21,6225.98,10462.93,7,27,9,0.595,4,429.2,1
CUST_01788,868.87,47.81,8384.15,3055.61,10,37,12,2.743,3,595.84,1
CUST_01789,4776.18,192.67,33690.85,3573.2,10,26,6,9.426,5,633.71,0
CUST_01790,9081.22,56.4,5462.73,21344.22,14,24,12,0.256,3,133.06,0
CUST_01791,818.52,69.06,5533.04,17285.42,9,39,15,0.32,6,457.15,0
CUST_01792,3615.14,309.48,27972.59,6794.9,12,32,12,4.116,4,873.87,0
CUST_01793,4658.54,184.87,6003.92,4554.42,8,32,11,1.318,5,1757.12,0
CUST_01794,2777.51,40.13,14440.06,17260.79,8,33,14,0.837,4,417.9,1
CUST_01795,687.49,115.93,2485.64,2851.7,6,26,10,0.871,5,595.08,1
CUST_01796,2715.88,223.53,7065.75,9257.84,6,44,9,0.763,2,149.18,0
CUST_01797,2711.96,110.45,2148.06,45787.21,10,26,11,0.047,4,136.13,1
CUST_01798,3186.68,137.76,3483.01,7899.48,7,29,8,0.441,3,596.53,0
CUST_01799,2192.67,220.36,15856.92,3431.43,11,33,12,4.62,6,71.87,0
CUST_01800,2443.75,187.87,7785.95,9403.28,9,30,13,0.828,1,333.2,0
CUST_01801,3513.14,81.96,6277.43,4449.26,9,34,12,1.411,2,813.56,0
CUST_01802,5421.94,184.54,4451.52,2028.4,14,24,14,2.194,4,492.16,0
CUST_01803,2768.38,144.04,6791.83,12038.69,10,31,11,0.564,4,489.92,0
CUST_01804,2518.24,720.03,10310.22,17156.96,8,31,9,0.601,3,288.69,0
CUST_01805,3956.51,166.92,17788.95,5093.54,11,28,7,3.492,2,224.32,0
CUST_01806,646.24,201.94,992.16,4814.32,11,29,10,0.206,4,1350.65,0
CUST_01807,5593.34,223.15,4165.5,2929.74,8,37,12,1.421,5,708.78,0
CUST_01808,3639.11,140.07,9202.93,5840.4,10,27,11,1.575,5,540.44,0
CUST_01809,3773.37,101.91,7486.9,4113.32,4,30,6,1.82,6,304.75,0
CUST_01810,8644.35,261.86,11189.16,2809.11,10,25,10,3.982,2,198.56,0
CUST_01811,627.95,263.58,10036.99,33134.94,6,21,12,0.303,6,636.35,0
CUST_01812,616.19,959.16,6349.34,9862.74,13,37,7,0.644,7,241.09,0
CUST_01813,4658.38,328.3,5316.22,10791.73,9,33,15,0.493,6,315.8,1
CUST_01814,3617.7,332.76,6658.16,14057.19,4,27,3,0.474,3,459.89,0
CUST_01815,4243.57,321.88,20312.54,12776.73,3,33,13,1.59,2,346.07,0
CUST_01816,2402.07,104.35,4511.54,4669.73,10,36,14,0.966,4,884.48,1
CUST_01817,6620.45,66.26,7706.0,8363.81,13,23,12,0.921,3,118.63,0
CUST_01818,8428.51,81.22,9383.18,5278.11,9,34,11,1.777,2,313.29,1
CUST_01819,5628.42,314.31,28233.96,9630.54,12,32,10,2.931,3,1334.94,0
CUST_01820,2879.16,565.27,6372.54,8870.06,8,29,18,0.718,5,560.0,0
CUST_01821,546.25,326.1,17449.13,4792.17,11,32,14,3.64,1,260.36,0
CUST_01822,7275.83,158.61,21711.2,2143.29,9,23,18,10.125,4,522.79,0
CUST_01823,10933.16,693.21,7700.16,7512.33,10,30,19,1.025,9,289.05,0
CUST_01824,6503.54,127.11,6846.03,5576.8,7,27,7,1.227,2,834.19,0
CUST_01825,1649.66,72.35,6227.67,1330.33,11,32,14,4.678,0,531.06,0
CUST_01826,6676.94,221.94,6603.41,10213.98,8,29,10,0.646,6,162.95,0
CUST_01827,7898.88,509.53,16048.84,15071.2,4,23,13,1.065,4,353.14,0
CUST_01828,14808.17,92.29,9747.91,56902.98,7,44,11,0.171,4,400.63,0
CUST_01829,1654.91,46.35,9781.34,4757.52,10,31,17,2.056,4,414.75,0
CUST_01830,2969.62,186.82,3293.88,4196.87,16,27,14,0.785,0,373.58,0
CUST_01831,7133.41,336.01,3736.89,2583.74,3,31,14,1.446,4,443.78,0
CUST_01832,3834.02,16.92,45015.29,7921.58,8,29,12,5.682,2,400.74,1
CUST_01833,1331.96,396.19,7028.58,7879.11,9,28,17,0.892,4,180.4,0
CUST_01834,5287.78,60.74,4359.8,3328.9,7,26,13,1.309,3,217.12,0
CUST_01835,6129.05,323.72,25460.39,5717.63,8,30,8,4.452,5,250.16,0
CUST_01836,3940.91,36.69,10152.21,1234.15,15,23,12,8.219,3,319.54,0
CUST_01837,4436.52,55.71,12868.32,14580.21,9,25,8,0.883,5,250.73,1
CUST_01838,2884.67,297.37,7255.84,3445.84,9,29,11,2.105,4,646.79,0
CUST_01839,13772.8,479.44,6279.6,6441.66,15,25,6,0.975,6,152.61,0
CUST_01840,1618.7,179.95,7075.06,1973.0,10,34,13,3.584,4,88.74,0
CUST_01841,2146.11,1231.85,2680.64,4044.04,14,30,11,0.663,8,1184.16,0
CUST_01842,3677.13,79.99,7552.68,5230.95,9,32,12,1.444,5,168.64,0
CUST_01843,8030.95,79.18,10268.4,6570.88,7,21,8,1.562,3,645.65,0
CUST_01844,946.12,142.34,35609.6,9974.36,6,32,17,3.57,2,457.61,0
CUST_01845,1119.61,137.02,8680.19,22543.77,8,31,12,0.385,6,172.85,0
CUST_01846,581.75,227.42,1252.2,12367.22,8,36,15,0.101,1,272.3,0
CUST_01847,3749.68,100.05,7516.17,15030.55,8,22,15,0.5,6,245.34,0
CUST_01848,1330.79,285.43,72518.96,22678.86,7,24,17,3.198,3,383.55,0
CUST_01849,2575.77,280.03,16205.29,10767.11,9,29,12,1.505,4,174.65,0
CUST_01850,6602.74,658.99,4235.64,6430.44,2,38,9,0.659,5,264.13,0
CUST_01851,2043.89,122.44,13002.35,15642.47,16,31,14,0.831,5,291.17,1
CUST_01852,4483.48,237.36,4475.57,16515.55,7,26,16,0.271,3,646.31,0
CUST_01853,2781.08,294.32,2743.4,11513.56,6,29,10,0.238,1,224.13,0
CUST_01854,6666.85,180.23,6132.17,1926.7,8,34,14,3.181,4,150.96,0
CUST_01855,5583.75,153.04,8718.66,3244.64,8,25,11,2.686,4,204.12,0
CUST_01856,1953.27,34.78,1812.16,5252.05,7,29,13,0.345,12,386.42,1
CUST_01857,3128.2,193.78,3231.41,12870.3,8,25,15,0.251,2,86.48,1
CUST_01858,9314.89,291.9,8170.36,6514.95,9,30,10,1.254,3,690.99,0
CUST_01859,5187.67,173.08,5845.7,17436.8,6,35,16,0.335,3,303.01,0
CUST_01860,1035.6,96.95,11112.76,20291.37,12,36,10,0.548,1,404.74,1
CUST_01861,6568.6,47.31,3066.42,18385.08,7,24,9,0.167,5,348.43,1
CUST_01862,1371.76,260.46,14346.93,18484.9,9,27,12,0.776,2,187.33,1
CUST_01863,12981.26,186.14,3143.19,2747.8,13,46,10,1.143,5,140.11,1
CUST_01864,9151.65,551.12,30157.46,9999.0,10,25,14,3.016,3,183.03,0
CUST_01865,4726.3,56.85,2053.69,3958.42,11,37,10,0.519,2,104.14,0
CUST_01866,4194.42,124.43,3381.1,1633.2,6,38,7,2.069,2,381.37,0
CUST_01867,3016.56,62.99,11315.14,5196.03,9,34,15,2.177,5,266.69,0
CUST_01868,6705.42,411.68,30680.62,20455.9,11,26,13,1.5,2,102.1,0
CUST_01869,2607.9,488.45,10425.75,9814.64,4,23,14,1.062,5,194.11,0
CUST_01870,4500.81,843.93,12711.8,36869.43,6,24,10,0.345,1,471.77,1
CUST_01871,7980.38,275.1,8217.57,7712.87,8,31,11,1.065,3,738.87,0
CUST_01872,2195.96,340.84,3564.86,53137.19,12,33,11,0.067,6,121.67,1
CUST_01873,2091.06,256.95,5474.68,7714.78,7,32,7,0.71,4,1356.92,0
CUST_01874,1242.74,286.71,3073.19,6762.23,11,40,11,0.454,6,152.69,0
CUST_01875,1396.85,188.53,2913.27,2236.17,8,36,16,1.302,4,90.62,0
CUST_01876,702.36,297.4,11174.61,17051.24,8,27,13,0.655,5,1022.72,0
CUST_01877,7022.3,1004.25,3299.27,4329.44,10,23,9,0.762,5,144.23,0
CUST_01878,18546.25,215.93,10463.45,3827.66,12,30,11,2.733,3,868.43,0
CUST_01879,13131.85,184.79,2859.9,19713.24,7,25,11,0.145,8,187.65,0
CUST_01880,842.63,212.4,10271.27,17756.19,13,40,6,0.578,6,243.43,0
CUST_01881,6990.93,160.89,5481.06,17365.55,12,41,9,0.316,4,119.87,0
CUST_01882,13093.82,220.77,24966.56,4876.28,7,29,13,5.119,5,730.85,0
CUST_01883,2413.59,156.59,10498.37,6352.92,12,47,17,1.652,5,663.85,0
CUST_01884,3989.03,452.68,21777.36,6305.16,11,36,12,3.453,3,188.23,0
CUST_01885,597.58,417.9,4427.02,12902.04,12,27,8,0.343,7,283.6,1
CUST_01886,4628.84,1025.31,8475.33,24847.94,6,28,13,0.341,4,475.07,1
CUST_01887,1398.0,177.89,3696.46,9071.79,14,31,15,0.407,4,214.87,1
CUST_01888,4357.58,228.36,5820.35,35548.65,4,30,17,0.164,3,776.62,1
CUST_01889,893.3,220.87,6570.31,14222.99,7,28,15,0.462,3,277.52,0
CUST_01890,5934.7,212.66,4533.79,5433.94,9,28,12,0.834,3,207.76,0
CUST_01891,9155.05,447.64,3064.37,13418.7,12,29,7,0.228,7,98.69,0
CUST_01892,1799.27,49.4,2615.44,28283.93,6,30,6,0.092,7,120.83,0
CUST_01893,1308.67,262.06,1246.63,36262.73,8,29,5,0.034,6,451.23,1
CUST_01894,523.0,894.81,3480.47,18194.19,11,32,13,0.191,4,352.42,0
